通用,显示器75%尺寸,,,Alt,4,
通用,最大化,,,,5,
通用,无边框尺寸,,,,8,
通用,自定义尺寸,,,,9,
通用,自定义尺寸设置,,,,0,
通用,最大化|还原,,,,6,
通用,最大化+(过任务栏)|还原,,,,7,
通用,全屏,,,Alt,Enter,
通用,全屏+(拉伸),Ctrl,,,Enter,
通用,全屏+(保持比例),Ctrl,,Alt,Enter,
通用,全屏(其他显示器),Ctrl,Shift,Alt,Enter,
通用,窗口 +,Ctrl,,Alt,NUMPAD_PLUS,
通用,窗口 -,Ctrl,,Alt,NUMPAD_MINUS,
,,,,,,
播放列表,播放,,,,P,
播放列表,时间,,,,F4,
播放列表,属性,Ctrl,,,F1,
播放列表,设置,,,,F5,
播放列表,关闭,,,,F6,
播放列表,,,,,,
播放列表,新建专辑,Ctrl,,,N,
播放列表,编辑专辑,Ctrl,,,R,
播放列表,删除专辑,Ctrl,,,D,
播放列表,,,,,,
播放列表,打开列表,,,,F3,
播放列表,保存列表,,,,F2,
播放列表,,,,,,
播放列表,添加队列,,,,Q,
播放列表,初始化队列,Ctrl,,,Q,
播放列表,,,,,,
播放列表,添加文件,Ctrl,,,I,
播放列表,添加文件夹,Ctrl,,,O,
播放列表,添加链接,Ctrl,,,U,
播放列表,编辑列表,Ctrl,,,E,
播放列表,查看文件,Ctrl,,,F,
播放列表,搜索文件,Ctrl,,,S,
播放列表,重命名文件,Ctrl,,,M,
播放列表,复制路径,Ctrl,,Alt,C,
播放列表,复制,Ctrl,,,C,
播放列表,粘贴,Ctrl,,,V,
播放列表,粘贴播放项,Ctrl,,Alt,V,
播放列表,移动所选项目到顶部,Ctrl,,,Home,
播放列表,将所选项目上移一页,Ctrl,,,PgUp,
播放列表,向上移动所选项目,Ctrl,,,Up,
播放列表,向下移动所选项目,Ctrl,,,Down,
播放列表,将所选项目下移一页,Ctrl,,,Pgdn,
播放列表,移动所选项目到底部,Ctrl,,,End,
播放列表,移动所选项到播放项下方,Ctrl,,,Ins,
播放列表,,,,,,
播放列表,移除所选名单,,,,Del,
播放列表,移除未选名单,Ctrl,,,Del,
播放列表,移除所有名单,,,Alt,Del,
播放列表,移除无效名单,Ctrl,,,T,
播放列表,删除文件,,Shift,,Del,
播放列表,发送到回收站,Ctrl,Shift,,Del,
播放列表,,,,,,
播放列表,正序排序,Ctrl,,,1,
播放列表,反序排序,Ctrl,,,2,
播放列表,按标题排序,Ctrl,,,3,
播放列表,按文件名排序,Ctrl,,,4,
播放列表,按拓展名排序,Ctrl,,,5,
播放列表,按大小排序,Ctrl,,,6,
播放列表,按时长排序,Ctrl,,,7,
播放列表,按日期排序,Ctrl,,,8,
播放列表,乱序排序,Ctrl,,,9,
播放列表,按文件夹排序,Ctrl,,,0,
播放列表,全选,Ctrl,,,A,
播放列表,反选,Ctrl,,,J,
